mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
1212,1,22:00:00,0,51.00,0,7.4800,2.2200,0.2900,0.0347,1,ACTIVE,4,1,1
1212,2,22:00:30,0,143.00,0,18.2700,5.8800,0.5920,0.0740,1,ACTIVE,4,1,1
1212,3,22:01:00,0,27.00,0,1.7100,0.4190,0.0880,0.0115,1,ACTIVE,4,1,1
1212,4,22:01:30,0,7.00,0,1.9000,0.4100,0.1120,0.0162,1,ACTIVE,4,1,1
1212,5,22:02:00,0,9.00,0,2.0100,0.4570,0.1120,0.0162,1,ACTIVE,4,1,1
1212,6,22:02:30,0,66.00,0,1.7500,0.4370,0.0880,0.0115,1,ACTIVE,4,1,1
1212,7,22:03:00,0,41.00,0,4.8800,0.6600,0.3840,0.0512,1,ACTIVE,4,1,1
1212,8,22:03:30,0,26.00,0,6.4000,1.5400,0.3370,0.0512,1,ACTIVE,4,1,1
1212,9,22:04:00,0,39.00,0,141.5600,11.5000,12.8000,3.4200,1,ACTIVE,4,1,1
1212,10,22:04:30,0,27.00,0,22.5500,3.0100,1.7900,0.2280,1,ACTIVE,4,1,1
1212,11,22:05:00,0,39.00,0,3.8600,0.4770,0.3160,0.0370,1,ACTIVE,4,1,1
1212,12,22:05:30,0,118.00,0,1.0800,0.1330,0.0880,0.0115,1,ACTIVE,4,1,1
1212,13,22:06:00,0,123.00,0,8.8100,2.7600,0.3030,0.0650,1,ACTIVE,4,1,1
1212,14,22:06:30,0,5.00,0,94.5900,22.1000,5.1700,0.5550,1,ACTIVE,4,1,1
1212,15,22:07:00,0,7.00,0,126.0400,25.7000,7.8000,0.9540,1,ACTIVE,4,1,1
1212,16,22:07:30,0,35.00,0,219.4500,40.4000,14.6000,1.9100,1,ACTIVE,4,1,1
1212,17,22:08:00,0,4.00,0,229.2600,42.2000,15.3000,2.0800,1,ACTIVE,4,1,1
1212,18,22:08:30,0,0.00,0,232.2300,42.2000,15.6000,2.1300,1,ACTIVE,4,1,1
1212,19,22:09:00,0,138.00,0,180.9100,35.5000,11.5000,1.4400,1,ACTIVE,4,1,1
1212,20,22:09:30,0,96.00,0,14.7400,3.0700,0.8940,0.1140,1,ACTIVE,4,1,1
1212,21,22:10:00,0,78.00,0,31.1000,9.8900,1.0400,0.1090,1,ACTIVE,4,1,1
1212,22,22:10:30,0,68.00,0,0.2900,0.0596,0.0173,0.0059,1,ACTIVE,4,1,1
1212,23,22:11:00,0,13.00,0,0.3500,0.0861,0.0173,0.0059,1,ACTIVE,4,1,1
1212,24,22:11:30,0,17.00,0,0.9000,0.1920,0.0523,0.0173,1,ACTIVE,4,1,1
1212,25,22:12:00,0,0.00,0,0.8500,0.1330,0.0622,0.0070,0,ACTIVE,4,1,1
