mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
1206,1,17:16:00,1,,,,,,,,EXCLUDED,3,1,1
1206,2,17:16:30,1,,,,,,,,EXCLUDED,3,1,1
1206,3,17:17:00,1,,,,,,,,EXCLUDED,3,1,1
1206,4,17:17:30,1,,,,,,,,EXCLUDED,3,1,1
1206,5,17:18:00,1,,,,,,,,EXCLUDED,3,1,1
1206,6,17:18:30,1,,,,,,,,EXCLUDED,3,1,1
1206,7,17:19:00,1,,,,,,,,EXCLUDED,3,1,1
1206,8,17:19:30,1,,,,,,,,EXCLUDED,3,1,1
1206,9,17:20:00,1,,,,,,,,EXCLUDED,3,1,1
1206,10,17:20:30,1,,,,,,,,EXCLUDED,3,1,1
1206,11,17:21:00,1,,,,,,,,EXCLUDED,3,1,1
1206,12,17:21:30,1,,,,,,,,EXCLUDED,3,1,1
1206,13,17:22:00,1,,,,,,,,EXCLUDED,3,1,1
1206,14,17:22:30,1,,,,,,,,EXCLUDED,3,1,1
1206,15,17:23:00,1,,,,,,,,EXCLUDED,3,1,1
1206,16,17:23:30,1,,,,,,,,EXCLUDED,3,1,1
1206,17,17:24:00,1,,,,,,,,EXCLUDED,3,1,1
1206,18,17:24:30,1,,,,,,,,EXCLUDED,3,1,1
1206,19,17:25:00,1,,,,,,,,EXCLUDED,3,1,1
1206,20,17:25:30,1,,,,,,,,EXCLUDED,3,1,1
1206,21,17:26:00,1,,,,,,,,EXCLUDED,3,1,1
1206,22,17:26:30,1,,,,,,,,EXCLUDED,3,1,1
1206,23,17:27:00,1,,,,,,,,EXCLUDED,3,1,1
1206,24,17:27:30,1,,,,,,,,EXCLUDED,3,1,1
1206,25,17:28:00,1,,,,,,,,EXCLUDED,3,1,1
1206,26,17:28:30,1,,,,,,,,EXCLUDED,3,1,1
1206,27,17:29:00,1,,,,,,,,EXCLUDED,3,1,1
1206,28,17:29:30,1,,,,,,,,EXCLUDED,3,1,1
1206,29,17:30:00,1,,,,,,,,EXCLUDED,3,1,1
1206,30,17:30:30,1,,,,,,,,EXCLUDED,3,1,1
1206,31,17:31:00,1,,,,,,,,EXCLUDED,3,1,1
1206,32,17:31:30,1,,,,,,,,EXCLUDED,3,1,1
